"HSS","HSS10X6X.188","HSS10X6X3/16","F","HSS254X152.4X4.8","HSS254X152.4X4.8",29.3,3460,"–","–",254,"–","–","–",152,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",31.5,"–",54.5,"–",31.1,295,244,94.7,14.2,208,187,64.0,"–","–","–",30700,"–",326,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X5X.375","HSS10X5X3/8","F","HSS254X127X9.5","HSS254X127X9.5",52.2,6240,"–","–",254,"–","–","–",127,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",11.3,"–",25.7,"–",49.9,498,395,89.7,16.9,306,265,52.1,"–","–","–",41600,"–",511,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X5X.313","HSS10X5X5/16","F","HSS254X127X7.9","HSS254X127X7.9",44.2,5270,"–","–",254,"–","–","–",127,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",14.2,"–",31.4,"–",43.3,426,341,90.4,14.7,262,231,52.6,"–","–","–",35800,"–",434,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X5X.250","HSS10X5X1/4","F","HSS254X127X6.4","HSS254X127X6.4",35.8,4280,"–","–",254,"–","–","–",127,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",18.5,"–",39.9,"–",35.7,349,282,91.4,12.2,216,192,53.3,"–","–","–",29400,"–",354,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X5X.188","HSS10X5X3/16","F","HSS254X127X4.8","HSS254X127X4.8",27.4,3240,"–","–",254,"–","–","–",127,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",25.7,"–",54.5,"–",27.6,267,216,92.2,9.45,166,149,54.1,"–","–","–",22500,"–",270,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.625","HSS10X4X5/8","F","HSS254X101.6X15.9","HSS254X101.6X15.9",75.3,9030,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",15.9,14.8,"–","–","–","–","–","–","–","–","–",3.88,"–",14.2,"–",62.0,660,490,82.8,13.9,338,275,39.1,"–","–","–",39800,"–",601,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.500","HSS10X4X1/2","F","HSS254X101.6X12.7","HSS254X101.6X12.7",62.4,7480,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",5.60,"–",18.5,"–",53.7,559,423,84.8,12.3,288,241,40.4,"–","–","–",34400,"–",508,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.375","HSS10X4X3/8","F","HSS254X101.6X9.5","HSS254X101.6X9.5",48.4,5790,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",8.46,"–",25.7,"–",43.3,442,341,86.6,10.1,229,198,41.7,"–","–","–",27700,"–",400,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.313","HSS10X4X5/16","F","HSS254X101.6X7.9","HSS254X101.6X7.9",41,4900,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",10.7,"–",31.4,"–",37.5,379,295,87.4,8.82,198,174,42.4,"–","–","–",23900,"–",342,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.250","HSS10X4X1/4","F","HSS254X101.6X6.4","HSS254X101.6X6.4",33.3,3980,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",14.2,"–",39.9,"–",31.1,311,244,88.4,7.37,164,145,43.2,"–","–","–",19700,"–",280,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.188","HSS10X4X3/16","F","HSS254X101.6X4.8","HSS254X101.6X4.8",25.4,3010,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",20.0,"–",54.5,"–",24.1,239,190,89.4,5.79,126,114,43.7,"–","–","–",15200,"–",215,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X4X.125","HSS10X4X1/8","F","HSS254X101.6X3.2","HSS254X101.6X3.2",17.2,2040,"–","–",254,"–","–","–",102,"–","–","–","–","–","–","–",3.18,2.95,"–","–","–","–","–","–","–","–","–",31.5,"–",83.2,"–",16.6,164,131,90.2,4.02,86.2,79.1,44.5,"–","–","–",10400,"–",146,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3-1/2X.500","HSS10X3-1/2X1/2","F","HSS254X88.9X12.7","HSS254X88.9X12.7",59.8,7160,"–","–",254,"–","–","–",88.9,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",4.53,"–",18.5,"–",49.1,523,388,82.8,8.91,241,200,35.3,"–","–","–",26300,"–",434,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3-1/2X.375","HSS10X3-1/2X3/8","F","HSS254X88.9X9.5","HSS254X88.9X9.5",46.5,5560,"–","–",254,"–","–","–",88.9,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",7.03,"–",25.7,"–",40.0,415,315,84.8,7.41,193,167,36.6,"–","–","–",21400,"–",346,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3-1/2X.313","HSS10X3-1/2X5/16","F","HSS254X88.9X7.9","HSS254X88.9X7.9",39.5,4710,"–","–",254,"–","–","–",88.9,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",9.03,"–",31.4,"–",34.6,356,272,85.9,6.49,167,146,37.1,"–","–","–",18600,"–",295,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3-1/2X.250","HSS10X3-1/2X1/4","F","HSS254X88.9X6.4","HSS254X88.9X6.4",32,3830,"–","–",254,"–","–","–",88.9,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",12.0,"–",39.9,"–",28.8,293,226,86.6,5.45,138,123,37.8,"–","–","–",15400,"–",243,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3-1/2X.188","HSS10X3-1/2X3/16","F","HSS254X88.9X4.8","HSS254X88.9X4.8",24.5,2900,"–","–",254,"–","–","–",88.9,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",17.1,"–",54.5,"–",22.3,225,175,87.6,4.29,107,96.5,38.4,"–","–","–",11900,"–",187,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3-1/2X.125","HSS10X3-1/2X1/8","F","HSS254X88.9X3.2","HSS254X88.9X3.2",16.6,1960,"–","–",254,"–","–","–",88.9,"–","–","–","–","–","–","–",3.18,2.95,"–","–","–","–","–","–","–","–","–",27.2,"–",83.2,"–",15.4,154,121,88.6,3.01,73.4,67.5,39.1,"–","–","–",8240,"–",127,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3X.375","HSS10X3X3/8","F","HSS254X76.2X9.5","HSS254X76.2X9.5",44.6,5340,"–","–",254,"–","–","–",76.2,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",5.60,"–",25.7,"–",36.6,388,288,82.8,5.16,159,136,31.0,"–","–","–",15700,"–",290,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3X.313","HSS10X3X5/16","F","HSS254X76.2X7.9","HSS254X76.2X7.9",37.9,4520,"–","–",254,"–","–","–",76.2,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",7.31,"–",31.4,"–",31.8,333,251,83.8,4.58,138,120,31.8,"–","–","–",13700,"–",249,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3X.250","HSS10X3X1/4","F","HSS254X76.2X6.4","HSS254X76.2X6.4",30.8,3680,"–","–",254,"–","–","–",76.2,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",9.88,"–",39.9,"–",26.5,274,208,84.8,3.86,115,101,32.5,"–","–","–",11500,"–",205,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3X.188","HSS10X3X3/16","F","HSS254X76.2X4.8","HSS254X76.2X4.8",23.5,2790,"–","–",254,"–","–","–",76.2,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",14.2,"–",54.5,"–",20.6,210,162,85.9,3.05,88.7,80.1,33.0,"–","–","–",8950,"–",158,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X3X.125","HSS10X3X1/8","F","HSS254X76.2X3.2","HSS254X76.2X3.2",15.9,1890,"–","–",254,"–","–","–",76.2,"–","–","–","–","–","–","–",3.18,2.95,"–","–","–","–","–","–","–","–","–",22.9,"–",83.2,"–",14.2,144,112,86.9,2.15,61.3,56.4,33.8,"–","–","–",6200,"–",108,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X2X.375","HSS10X2X3/8","F","HSS254X50.8X9.5","HSS254X50.8X9.5",40.8,4890,"–","–",254,"–","–","–",50.8,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",2.73,"–",25.7,"–",29.8,333,234,78.2,1.96,94.4,77.0,20.0,"–","–","–",6620,"–",180,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X2X.313","HSS10X2X5/16","F","HSS254X50.8X7.9","HSS254X50.8X7.9",34.7,4150,"–","–",254,"–","–","–",50.8,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",3.87,"–",31.4,"–",26.1,287,205,79.2,1.76,82.9,69.5,20.6,"–","–","–",5910,"–",157,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X2X.250","HSS10X2X1/4","F","HSS254X50.8X6.4","HSS254X50.8X6.4",28.3,3380,"–","–",254,"–","–","–",50.8,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",5.58,"–",39.9,"–",21.9,236,172,80.5,1.53,69.8,60.1,21.3,"–","–","–",5080,"–",131,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X2X.188","HSS10X2X3/16","F","HSS254X50.8X4.8","HSS254X50.8X4.8",21.6,2570,"–","–",254,"–","–","–",50.8,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",8.49,"–",54.5,"–",17.1,182,134,81.5,1.24,54.7,48.7,21.9,"–","–","–",4050,"–",102,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS10X2X.125","HSS10X2X1/8","F","HSS254X50.8X3.2","HSS254X50.8X3.2",14.7,1740,"–","–",254,"–","–","–",50.8,"–","–","–","–","–","–","–",3.18,2.95,"–","–","–","–","–","–","–","–","–",14.2,"–",83.2,"–",11.9,125,93.4,82.6,0.891,38.2,35.1,22.6,"–","–","–",2870,"–",70.6,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.625","HSS9X9X5/8","F","HSS228.6X228.6X15.9","HSS228.6X228.6X15.9",101,12100,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",15.9,14.8,"–","–","–","–","–","–","–","–","–",12.5,"–",12.5,"–",89.9,952,785,86.4,89.9,952,785,86.4,"–","–","–",148000,"–",1340,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.500","HSS9X9X1/2","F","HSS228.6X228.6X12.7","HSS228.6X228.6X12.7",82.6,9870,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",16.4,"–",16.4,"–",76.2,793,665,87.6,76.2,793,665,87.6,"–","–","–",123000,"–",1100,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.375","HSS9X9X3/8","F","HSS228.6X228.6X9.5","HSS228.6X228.6X9.5",63.6,7610,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",22.8,"–",22.8,"–",60.4,619,528,89.2,60.4,619,528,89.2,"–","–","–",96100,"–",854,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.313","HSS9X9X5/16","F","HSS228.6X228.6X7.9","HSS228.6X228.6X7.9",53.6,6400,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",27.9,"–",27.9,"–",51.6,526,452,89.9,51.6,526,452,89.9,"–","–","–",81600,"–",721,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.250","HSS9X9X1/4","F","HSS228.6X228.6X6.4","HSS228.6X228.6X6.4",43.4,5180,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",35.6,"–",35.6,"–",42.5,429,372,90.4,42.5,429,372,90.4,"–","–","–",66200,"–",587,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.188","HSS9X9X3/16","F","HSS228.6X228.6X74.8","HSS228.6X228.6X74.8",33,3910,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",48.7,"–",48.7,"–",32.5,328,285,91.2,32.5,328,285,91.2,"–","–","–",50400,"–",444,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X9X.125","HSS9X9X1/8","F","HSS228.6X228.6X3.2","HSS228.6X228.6X3.2",22.3,2640,"–","–",229,"–","–","–",229,"–","–","–","–","–","–","–",3.18,2.95,"–","–","–","–","–","–","–","–","–",74.6,"–",74.6,"–",22.3,223,195,91.9,22.3,223,195,91.9,"–","–","–",34100,"–",300,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X7X.625","HSS9X7X5/8","F","HSS228.6X177.8X15.9","HSS228.6X177.8X15.9",88,10600,"–","–",229,"–","–","–",178,"–","–","–","–","–","–","–",15.9,14.8,"–","–","–","–","–","–","–","–","–",9.05,"–",12.5,"–",72.4,791,634,82.8,48.7,664,549,68.1,"–","–","–",97800,"–",1020,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X7X.500","HSS9X7X1/2","F","HSS228.6X177.8X12.7","HSS228.6X177.8X12.7",72.5,8710,"–","–",229,"–","–","–",178,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",12.1,"–",16.4,"–",62.0,664,541,84.3,41.6,557,470,69.3,"–","–","–",82000,"–",844,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X7X.375","HSS9X7X3/8","F","HSS228.6X177.8X9.5","HSS228.6X177.8X9.5",56,6710,"–","–",229,"–","–","–",178,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",17.1,"–",22.8,"–",49.5,521,433,85.9,33.5,438,377,70.6,"–","–","–",64100,"–",655,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X7X.313","HSS9X7X5/16","F","HSS228.6X177.8X7.9","HSS228.6X177.8X7.9",47.4,5650,"–","–",229,"–","–","–",178,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",21.1,"–",27.9,"–",42.5,444,370,86.6,28.8,374,324,71.4,"–","–","–",54500,"–",556,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X7X.250","HSS9X7X1/4","F","HSS228.6X177.8X6.4","HSS228.6X177.8X6.4",38.4,4580,"–","–",229,"–","–","–",178,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",27.0,"–",35.6,"–",35.0,364,306,87.4,23.8,306,267,72.1,"–","–","–",44500,"–",452,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X7X.188","HSS9X7X3/16","F","HSS228.6X177.8X4.8","HSS228.6X177.8X4.8",29.3,3460,"–","–",229,"–","–","–",178,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",37.2,"–",48.7,"–",26.9,277,236,88.1,18.4,234,206,72.9,"–","–","–",34000,"–",342,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X5X.625","HSS9X5X5/8","F","HSS228.6X127X15.9","HSS228.6X127X15.9",75.3,9030,"–","–",229,"–","–","–",127,"–","–","–","–","–","–","–",15.9,14.8,"–","–","–","–","–","–","–","–","–",5.61,"–",12.5,"–",55.4,631,485,78.2,21.6,415,341,48.8,"–","–","–",53300,"–",696,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X5X.500","HSS9X5X1/2","F","HSS228.6X127X12.7","HSS228.6X127X12.7",62.4,7480,"–","–",229,"–","–","–",127,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",7.75,"–",16.4,"–",47.9,533,418,79.8,18.8,352,297,50.0,"–","–","–",45400,"–",583,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X5X.375","HSS9X5X3/8","F","HSS228.6X127X9.5","HSS228.6X127X9.5",48.4,5790,"–","–",229,"–","–","–",127,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",11.3,"–",22.8,"–",38.5,421,336,81.5,15.3,280,241,51.6,"–","–","–",36200,"–",457,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X5X.313","HSS9X5X5/16","F","HSS228.6X127X7.9","HSS228.6X127X7.9",41,4900,"–","–",229,"–","–","–",127,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",14.2,"–",27.9,"–",33.2,361,290,82.3,13.3,239,210,52.1,"–","–","–",31000,"–",390,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X5X.250","HSS9X5X1/4","F","HSS228.6X127X6.4","HSS228.6X127X6.4",33.3,3980,"–","–",229,"–","–","–",127,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",18.5,"–",35.6,"–",27.5,297,241,83.1,11.1,197,174,52.8,"–","–","–",25500,"–",318,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X5X.188","HSS9X5X3/16","F","HSS228.6X127X4.8","HSS228.6X127X4.8",25.4,3010,"–","–",229,"–","–","–",127,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",25.7,"–",48.7,"–",21.3,226,187,84.1,8.62,152,136,53.3,"–","–","–",19500,"–",243,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X3X.500","HSS9X3X1/2","F","HSS228.6X76.2X12.7","HSS228.6X76.2X12.7",52.2,6280,"–","–",229,"–","–","–",76.2,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",3.45,"–",16.4,"–",33.6,403,295,73.2,5.49,177,144,29.7,"–","–","–",16600,"–",323,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X3X.375","HSS9X3X3/8","F","HSS228.6X76.2X9.5","HSS228.6X76.2X9.5",40.8,4890,"–","–",229,"–","–","–",76.2,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",5.60,"–",22.8,"–",27.6,323,241,75.2,4.66,144,122,30.7,"–","–","–",13800,"–",259,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X3X.313","HSS9X3X5/16","F","HSS228.6X76.2X7.9","HSS228.6X76.2X7.9",34.7,4150,"–","–",229,"–","–","–",76.2,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",7.31,"–",27.9,"–",24.0,277,210,76.2,4.11,125,108,31.5,"–","–","–",12000,"–",223,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X3X.250","HSS9X3X1/4","F","HSS228.6X76.2X6.4","HSS228.6X76.2X6.4",28.3,3380,"–","–",229,"–","–","–",76.2,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",9.88,"–",35.6,"–",20.1,229,175,77.2,3.49,104,91.6,32.3,"–","–","–",10100,"–",185,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS9X3X.188","HSS9X3X3/16","F","HSS228.6X76.2X4.8","HSS228.6X76.2X4.8",21.6,2570,"–","–",229,"–","–","–",76.2,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",14.2,"–",48.7,"–",15.7,177,137,78.0,2.76,80.6,72.4,32.8,"–","–","–",7870,"–",142,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.625","HSS8X8X5/8","F","HSS203.2X203.2X15.9","HSS203.2X203.2X15.9",88,10600,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",15.9,14.8,"–","–","–","–","–","–","–","–","–",10.8,"–",10.8,"–",60.8,733,598,75.9,60.8,733,598,75.9,"–","–","–",102000,"–",1040,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.500","HSS8X8X1/2","F","HSS203.2X203.2X12.7","HSS203.2X203.2X12.7",72.5,8710,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",14.2,"–",14.2,"–",52.0,615,511,77.2,52.0,615,511,77.2,"–","–","–",84900,"–",859,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.375","HSS8X8X3/8","F","HSS203.2X203.2X9.5","HSS203.2X203.2X9.5",56,6710,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",19.9,"–",19.9,"–",41.6,482,408,78.7,41.6,482,408,78.7,"–","–","–",66600,"–",667,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.313","HSS8X8X5/16","F","HSS203.2X203.2X7.9","HSS203.2X203.2X7.9",47.3,5650,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",24.5,"–",24.5,"–",35.6,411,351,79.5,35.6,411,351,79.5,"–","–","–",56600,"–",565,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.250","HSS8X8X1/4","F","HSS203.2X203.2X6.4","HSS203.2X203.2X6.4",38.4,4580,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",6.35,5.92,"–","–","–","–","–","–","–","–","–",31.3,"–",31.3,"–",29.4,336,290,80.0,29.4,336,290,80.0,"–","–","–",46200,"–",460,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.188","HSS8X8X3/16","F","HSS203.2X203.2X4.8","HSS203.2X203.2X4.8",29.2,3460,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",4.76,4.42,"–","–","–","–","–","–","–","–","–",43.0,"–",43.0,"–",22.6,257,223,80.8,22.6,257,223,80.8,"–","–","–",35200,"–",349,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X8X.125","HSS8X8X1/8","F","HSS203.2X203.2X3.2","HSS203.2X203.2X3.2",19.7,2340,"–","–",203,"–","–","–",203,"–","–","–","–","–","–","–",3.18,2.95,"–","–","–","–","–","–","–","–","–",66.0,"–",66.0,"–",15.6,175,153,81.5,15.6,175,153,81.5,"–","–","–",23900,"–",236,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X6X.625","HSS8X6X5/8","F","HSS203.2X152.4X15.9","HSS203.2X152.4X15.9",75.3,9030,"–","–",203,"–","–","–",152,"–","–","–","–","–","–","–",15.9,14.8,"–","–","–","–","–","–","–","–","–",7.33,"–",10.8,"–",47.5,592,467,72.4,30.1,483,395,57.7,"–","–","–",62400,"–",754,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X6X.500","HSS8X6X1/2","F","HSS203.2X152.4X12.7","HSS203.2X152.4X12.7",62.4,7480,"–","–",203,"–","–","–",152,"–","–","–","–","–","–","–",12.7,11.8,"–","–","–","–","–","–","–","–","–",9.90,"–",14.2,"–",40.9,500,403,73.9,26.0,408,341,58.9,"–","–","–",52900,"–",629,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X6X.375","HSS8X6X3/8","F","HSS203.2X152.4X9.5","HSS203.2X152.4X9.5",48.4,5790,"–","–",203,"–","–","–",152,"–","–","–","–","–","–","–",9.53,8.86,"–","–","–","–","–","–","–","–","–",14.2,"–",19.9,"–",32.9,395,324,75.4,21.1,324,277,60.5,"–","–","–",41600,"–",492,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
"HSS","HSS8X6X.313","HSS8X6X5/16","F","HSS203.2X152.4X7.9","HSS203.2X152.4X7.9",41,4900,"–","–",203,"–","–","–",152,"–","–","–","–","–","–","–",7.94,7.39,"–","–","–","–","–","–","–","–","–",17.6,"–",24.5,"–",28.4,338,280,76.2,18.2,277,239,61.0,"–","–","–",35700,"–",418,"–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–","–"
